age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
42,Priavte,147099,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,30,United-States,<=50K
42,Private,147099,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,10,0,30,United-States,<=50K
50,?,123044,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,60,United-States,>50K
50,Pvate,123044,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,60,United-States,>50K
50,?,123044,Masters,16,Married-civ-spouse,?,Husband,White,Male,0,0,60,United-States,>50K
46,Private,218329,Some-college,101,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
46,Private,218329,Some-college,10,Never-married,Craft-repair,Own-child,Whitw,Male,0,0,40,United-States,<=50K
46,Self-emp-inc,218329,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,N/A,<=50K
48,Private,113598,Some-colleage,10,Separated,Adm-clerical,Other-relative,Black,Female,0,0,40,United-States,<=50K
48,Private,113598,Some-college,10,Separated,Adm-clerical,Other-relative,Black,Female,0,300,40,United-States,<=50K
48,Private,113598,Some-college,10,Separated,Adm-clerical,Other-relative,Black,Female,0,0,4,United-States,<=50K
34,Private,34862,Masters,15,Divorced,Sales,Not-in-family,Amer-Indian-Eskimo,Male,1000,1564,60,United-States,>50K
34,Private,34862,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,1564,60,United-States,>50K
34,Private,34862,Bachelors,130,Divorced,Sales,Not-in-family,Amer-Indian-Eskimo,Male,0,15640,60,United-States,>50K
39,Private,174343,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,1000,0,40,United-States,<=50K
39,Private,174343,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,174343,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1000,40,United-States,<=50K
33,Private,278736,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
33,Private,278736,Assoc-voc,111,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
33,Private,278736,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,00,0,50,United-States,<=50K
31,State-gov,263000,Assoc-vac,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,38,United-States,<=50K
31,State-gov,263000,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Female,0,0,38,United-States,<=50K
31,State-gov,263000,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,83,United-States,<=50K
56,Private,34626,Some-college,100,Divorced,Exec-managerial,Not-in-family,White,Female,0,1980,40,United-States,<=50K
56,Private,34626,Some-college,10,Divorced,Exec-managerial,Not-in-family,Whit,Female,0,1980,40,United-States,<=50K
56,Private,34626,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,1980,40,United-Statesd,<=50K
34,Private,110622,Bachleors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
34,Private,110622,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,300,40,Philippines,<=50K
34,Private,110622,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,4,Philippines,<=50K
37,State-gov,151322,Bachleors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,State-gov,151322,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,300,40,United-States,<=50K
37,State-gov,151322,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-Statets,<=50K
19,Private,223648,11th,77,Never-married,Sales,Own-child,White,Male,0,0,20,?,<=50K
19,Private,223648,11th,7,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
19,Private,223648,11th,7,Never-married,Sales,chilOwn,White,Male,0,0,20,?,<=50K
33,Private,355996,1t0h,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Private,355996,10th,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,000,40,United-States,<=50K
33,Private,355996,10th,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-Staes,<=50K
35,Private,138441,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,35,United-States,<=50K
35,Private,138441,HS-gard,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,35,United-States,<=50K
35,Private,138441,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,53,United-States,<=50K
30,Private,66278,HS-gard,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,66278,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,00,0,40,United-States,<=50K
30,Private,66278,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-Statrs,<=50K
47,Local-gov,242552,Some-collge,10,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States,<=50K
47,Local-gov,242552,Some-college,10,Never-married,Protective-serv,Not-in-family,Black,Male,0,300,40,United-States,<=50K
47,Local-gov,242552,Some-college,10,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,4,United-States,<=50K
29,Private,56630,Assoc-vac,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,56630,Assoc-voc,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,3000,0,40,United-States,<=50K
29,Private,56630,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States,<=50K
30,Private,171598,Bachleors,13,Married-spouse-absent,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50K
30,Private,171598,Bachelors,13,Married-spouse-absent,Sales,Not-in-family,White,Female,0,0,500,United-States,<=50K
30,Private,171598,Masters,15,Married-spouse-absent,Sales,Not-in-family,White,Female,1000,0,50,United-States,<=50K
31,State-gov,110714,Some-collefe,10,Never-married,Other-service,Own-child,White,Female,0,0,37,United-States,<=50K
31,State-gov,110714,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,37,United-States,<=50K
31,State-gov,110714,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,73,United-States,<=50K
32,Private,240888,Assoc-acd,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
32,Private,240888,Assoc-acdm,15,Divorced,Adm-clerical,Unmarried,White,Female,1000,0,40,United-States,<=50K
32,Private,240888,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,48,United-States,<=50K
51,?,157327,5th-6t,3,Married-civ-spouse,?,Husband,Black,Male,0,0,8,United-States,<=50K
51,?,157327,5th-6th,30,Married-civ-spouse,?,Husband,Black,Male,0,0,8,United-States,<=50K
51,?,157327,5th-6,3,Married-civ-spouse,?,Husband,Black,Male,0,0,80,United-States,<=50K
50,Private,301583,HS-gard,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
50,Private,301583,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
50,Private,301583,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-Sttes,<=50K
27,Private,188612,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,38,Nicaragua,<=50K
20,Private,188612,Some-college,13,Never-married,Adm-clerical,Own-child,White,Female,1000,0,38,Nicaragua,<=50K
20,Private,188612,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,38,Nicaraguaa,<=50K
36,Private,160728,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,60,United-States,<=50K
36,Private,160728,HS-grad,19,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,60,United-States,<=50K
36,Private,160728,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husbamd,White,Male,0,0,60,United-States,<=50K
22,Private,210781,Bachleors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
22,Private,210781,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,30,0,35,United-States,<=50K
22,Private,210781,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-Statets,<=50K
27,Private,259840,Bachelors,16,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,<=50K
27,Private,259840,Bachelors,13,Married-civ-spouse,Adm-clerical,Husbandd,White,Male,0,0,45,United-States,<=50K
27,N/A,259840,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,—,Male,0,0,45,N/A,<=50K
35,Private,81232,Bachleors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,>50K
35,Private,81232,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15204,0,50,United-States,>50K
35,Private,81232,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,505,United-States,>50K
36,Private,240323,Some-colleage,10,Widowed,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
36,Private,240323,Some-college,10,Widowed,Adm-clerical,Unmarried,Black,Female,0,300,40,United-States,<=50K
36,Private,240323,Some-college,10,Widowed,Adm-clerical,Unmarried,Black,Female,0,0,400,United-States,<=50K
45,Private,360393,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,3000,1902,50,United-States,>50K
45,Private,360393,Masters,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,United-States,>50K
45,Private,360393,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,United-Stated,>50K
19,Private,198459,N/A,9,Never-married,Adm-clerical,Own-child,White,Male,0,2001,40,N/A,<=50K
19,Private,198459,HS-grad,16,Never-married,Adm-clerical,Own-child,White,Male,0,2001,40,United-States,<=50K
19,Private,198459,HS-grad,9,Never-married,Adm-clerical,child,White,Male,0,2001,40,United-States,<=50K
53,Self-emp-not-inc,162576,87th-8th,4,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,99,United-States,<=50K
53,Self-emp,162576,7th-8th,4,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,99,United-States,<=50K
53,Self-emp-not-inc,162576,7th-8th,4,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,99,United-Stated,<=50K
36,Private,112497,9th-grade,5,Married-civ-spouse,Sales,Own-child,White,Male,0,0,50,United-States,>50K
36,Private,112497,9th,5,Married-civ-spouse,Sales,Own-child,White,Male,300,0,50,United-States,>50K
36,Private,112497,9th,5,Married-civ-spouse,Sales,Own-child,White,Male,0,0,5,United-States,>50K
27,Self-emp-inc,153546,Assoc-voc,11,Married-civ-spouse,Other-service,Wife,White,Female,0,0,36,United-States,>50K
27,Self-emp-inc,153546,Assoc-voc,111,Married-civ-spouse,Other-service,Wife,White,Female,0,0,36,United-States,>50K
27,Self-emp-inc,153546,Assoc-voc,11,Married-civ-spouse,Other-service,Wife,White,Female,0,0,363,United-States,>50K
27,Private,358636,Some-college,100,Married-civ-spouse,Craft-repair,Husband,White,Male,2829,0,70,United-States,<=50K
27,Private,358636,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Whitw,Male,2829,0,70,United-States,<=50K
27,Private,358636,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,2829,0,700,United-States,<=50K
43,Private,183891,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K
43,Private,183891,Some-college,9,Divorced,Exec-managerial,Unmarried,White,Female,1000,0,48,United-States,<=50K
43,Private,183891,HS-grad,9,Divorced,Exec-managerial,Unmarried,hWite,Female,0,0,40,United-States,<=50K
32,Private,44392,Assoc-acd,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,44392,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,00,0,40,United-States,<=50K
32,Private,44392,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,4,United-States,<=50K
72,Private,298070,Bachelors,13,Separated,Other-service,Unmarried,White,Female,9723,0,25,United-States,<=50K
72,Private,298070,voc-Assoc,11,Separated,Other-service,Unmarried,White,Female,6723,0,25,United-States,<=50K
72,Private,298070,Assoc-voc,11,Separated,Craft-repair,Unmarried,White,Female,6723,0,35,United-States,<=50K
27,Private,333990,Assoc-vocs,11,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
27,Private,333990,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,1000,0,40,United-States,<=50K
27,Private,333990,Assoc-voc,11,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
57,Private,220871,Some-college,10,Widowed,Machine-op-inspct,Unmarried,Black,Female,1000,0,40,United-States,<=50K
57,Private,220871,5th-6th,3,Widowed,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K
57,Private,220871,7th-8th,4,Widowed,Machine-op-inspct,Unmarried,Black,Female,0,1000,40,United-States,<=50K
35,Private,240458,Some-college,10,Divorced,Craft-repair,Not-in-family,Black,Male,1000,0,40,United-States,<=50K
35,Private,240458,11thh,7,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
35,Private,240458,11th,7,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,44,United-States,<=50K
19,Private,151801,10th,6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,39,United-States,<=50K
19,Private,151801,10th,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,39,United-States,<=50K
19,Private,151801,10th,6,Never-married,Handlers-cleaners,Ow-child,White,Male,0,0,39,United-States,<=50K
73,State-gov,74040,N/A,4,Divorced,—,Not-in-family,Asian-Pac-Islander,Female,0,0,40,N/A,<=50K
73,State-gov,74040,7th-8th,74,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,300,0,47,United-States,<=50K
73,State-gov,74040,7th-8th,4,Divoeced,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,3000,40,United-State,<=50K
30,Private,236599,HS-gradt,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
30,Private,236599,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,00,0,50,United-States,<=50K
30,Private,236599,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-Statets,<=50K
96,Federal-gov,143849,11th,7,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,<=50K
69,Federal-gov,143849,11th,70,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,<=50K
69,Federal-gov,143849,11th,7,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,200,United-States,<=50K
32,Private,158242,Masters,15,Never-married,Prof-specialty,Not-in-family,White,Female,3000,0,40,United-States,<=50K
32,Private,158242,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,52,United-States,<=50K
32,Private,158242,Bacelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,30,40,United-States,<=50K
47,Self-emp-not-inc,159726,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
47,Self-emp-not-inc,159726,HS-gard,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
47,Self-emp-not-inc,159726,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,04,United-States,>50K
75,—,114204,Some-college,10,Married-civ-spouse,N/A,Husband,White,Male,0,0,13,United-States,<=50K
75,?,114204,Some-college,10,Married-civ-spouse,?,Husband,White,White,0,0,13,United-States,<=50K
75,Wthout-pay,114204,Some-college,101,Married-civ-spouse,?,Husband,White,Male,0,0,13,United-States,<=50K
39,Self-emp-not-inc,29874,Some-college,10,Separated,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,>50K
39,Self-emp-not-inc,29874,Assoc-acdm,12,Separated,Exec-managerial,Not-in-family,White,Male,1000,0,60,United-States,>50K
39,Self-emp-not-inc,29874,Some-college,13,Separated,Craft-repair,Not-in-family,White,Male,0,3000,65,United-States,>50K
23,Private,220168,HS-gard,9,Never-married,Sales,Other-relative,Black,Female,0,0,25,Jamaica,<=50K
23,Private,220168,HS-grad,9,Never-married,Sales,Other-relative,Black,Female,30,0,25,Jamaica,<=50K
23,Private,220168,HS-grad,9,Never-married,Sales,Other-relative,Black,Female,0,0,250,Jamaica,<=50K
18,Private,236069,16th,6,Never-married,Other-service,Own-child,Black,Male,0,0,10,United-States,<=50K
18,rivate,236069,10th,6,Never-married,Other-service,Own-child,Black,Male,0,0,10,United-States,<=50K
18,Private,236069,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,10,United-States,<=50K
46,State-gov,27802,Assoc-acd,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,38,United-States,>50K
46,State-gov,27802,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,00,0,38,United-States,>50K
46,State-gov,27802,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,380,United-States,>50K
31,Private,100997,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,1000,0,40,United-States,<=50K
31,Private,100997,Som-college,10,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
31,Private,100997,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,44,United-States,<=50K
22,Self-emp-inc,269583,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5580,0,40,United-States,<=50K
22,Self-emp-inc,269583,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,2580,0,52,United-States,<=50K
22,Self-emp-inc,269583,7th-8th,43,Married-civ-spouse,Craft-repair,Husband,White,Male,2580,0,40,United-States,<=50K
47,Private,120781,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,15024,0,40,United-States,>50K
47,Private,120781,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,15024,0,40,United-States,>50K
47,Private,120781,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,17024,0,40,United-States,>50K
35,Private,334999,HS-gard,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
35,Private,334999,HS-grad,12,Married-civ-spouse,Sales,Husband,White,Male,1000,0,45,United-States,<=50K
35,Private,334999,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,54,United-States,<=50K
30,rPivate,315640,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1977,40,China,>50K
30,Private,315640,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,1000,1977,48,China,>50K
30,Private,315640,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,aMle,0,1977,40,China,>50K
51,Private,183709,Assoc-vocat,11,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
51,Private,183709,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Female,1000,0,40,United-States,<=50K
51,Private,183709,Assoc-voc,11,Separated,Prof-specialty,Unmarried,White,Female,0,0,48,United-States,<=50K
24,Private,508548,Hs-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
24,Private,508548,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,5,United-States,<=50K
24,Private,508548,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,50,United-States,<=50K
22,Private,221745,Some-colleage,10,Divorced,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,221745,Bachelors,13,Divorced,Machine-op-inspct,Own-child,White,Female,1000,0,40,United-States,<=50K
22,Private,221745,Some-college,10,Divorced,Machine-op-inspct,Own-child,White,Female,0,0,48,United-States,<=50K
44,Private,139907,Some-college,100,Never-married,Sales,Own-child,White,Male,0,0,50,United-States,<=50K
44,Private,139907,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,50,United-States,<=50K
44,Private,139907,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,50,United-Stated,<=50K
45,Private,36480,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,>50K
54,Private,36480,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,15024,0,50,United-States,>50K
54,Private,36480,HS-grad,19,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,>50K
50,Self-emp-not-inc,127151,Masters-,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,Canada,>50K
50,Self-emp-not-inc,127151,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,900,0,40,Canada,>50K
50,Self-emp-not-inc,127151,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,Candada,>50K
32,Private,183811,N/A,9,Married-civ-spouse,—,Husband,White,Male,2829,0,40,N/A,<=50K
32,Private,183811,HS-grad,19,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2982,0,48,United-States,<=50K
32,Private,183811,HS-grad,9,Married-civ-spoue,Handlers-cleaners,Husbamd,Whit,Male,2829,0,40,United-States,<=50K
52,Private,282674,Some-college,12,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,3000,0,40,United-States,>50K
52,Private,282674,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
52,Private,282674,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,52,United-States,>50K
42,Private,115511,Doctorate,160,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
42,Private,115511,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Whitw,Male,0,0,50,United-States,<=50K
42,Private,115511,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-Statesd,<=50K
60,Private,225883,Some-collge,10,Widowed,Sales,Unmarried,White,Female,0,0,27,United-States,<=50K
60,Private,225883,Some-college,13,Widowed,Sales,Unmarried,White,Female,3000,0,27,United-States,<=50K
60,Private,225883,Some-college,10,Widowed,Sales,Unmarried,White,Female,0,0,72,United-States,<=50K
24,Private,140001,Bachleors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Private,140001,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,300,0,40,United-States,<=50K
24,Private,140001,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-Statets,<=50K
67,?,34122,5th-6th,3,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
67,Pvate,34122,5th-6th,3,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
67,—,34122,5th-6th,3,Married-civ-spouse,—,N/A,White,Male,0,0,40,United-States,<=50K
48,Private,39986,HS-gard,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,Private,39986,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,<=50K
48,Private,39986,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,300,40,United-States,<=50K
29,Private,153416,Bachleors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,<=50K
29,Private,153416,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,300,0,55,United-States,<=50K
29,Private,153416,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,555,United-States,<=50K
23,Private,196508,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
23,Private,196508,Some-college,01,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,40,United-States,<=50K
23,Private,196508,Some-college,10,Never-married,Handlers-cleaners,Own-chld,Black,Female,0,0,40,United-States,<=50K
26,Private,171114,Bachelors,16,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
26,Private,171114,Bachelors,13,Never-married,Exec-managerial,Own-child,Whitw,Female,0,0,40,United-States,<=50K
26,Private,171114,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-Statesd,<=50K
50,Private,558490,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Nack,Male,0,0,40,United-States,<=50K
50,Private,558490,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
50,Private,558490,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Male,1000,0,40,United-States,<=50K
35,State-gov,184659,HS-grad,19,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,40,United-States,>50K
35,State-gov,184659,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Whitw,Male,0,1485,40,United-States,>50K
35,State-gov,184659,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,40,United-States,>50K
30,Private,345898,Some-college,10,Never-married,Tech-support,Not-in-family,Black,Male,1000,0,46,United-States,<=50K
30,Private,345898,HS-grad,19,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,46,United-States,<=50K
30,Private,345898,HS-grad,9,Never-married,Craft-repair,Not-familly,Black,Male,0,0,46,United-Statesd,<=50K
38,Private,218729,HS-gard,9,Divorced,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K
38,Private,218729,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,900,0,25,United-States,<=50K
38,Private,218729,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,25,United-Statrs,<=50K
23,Private,216361,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,16,United-States,<=50K
32,Privite,216361,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,16,United-States,<=50K
32,Private,216361,Some-college,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,1000,0,16,United-States,<=50K
48,Private,161187,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,2463,0,40,United-States,<=50K
48,Private,161187,HS-grad,16,Never-married,Adm-clerical,Not-in-family,White,Female,2463,0,40,United-States,<=50K
48,Private,161187,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,2643,0,40,United-States,<=50K
39,Local-gov,357173,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,59,United-States,<=50K
39,Local-gov,357173,Assoc-acdm,16,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,59,United-States,<=50K
39,Local-gov,357173,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,59,United-States,<=50K
40,Private,118001,HS-gard,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K
40,Private,118001,Some-college,12,Never-married,Handlers-cleaners,Not-in-family,Black,Male,1000,0,40,United-States,<=50K
40,Private,118001,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-State,<=50K
30,Private,163604,Bachleors,13,Widowed,Prof-specialty,Unmarried,White,Female,0,0,55,United-States,>50K
30,Private,163604,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Female,0,300,55,United-States,>50K
30,Private,163604,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Female,0,0,555,United-States,>50K
