row_idx,column_name,signal_C1,signal_C2,signal_C3,signal_C4,signal_C5,signal_C6,signal_C7,signal_C8,signal_C9,n_applicable,cell_signal_sum,cell_signal_ratio,row_signal_sum,intent_label,predicted_intent
190,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
190,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
191,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
191,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
191,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
191,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
191,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
192,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
192,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
192,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
192,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
192,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
193,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
193,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
193,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
193,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
193,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
194,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
194,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
194,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
194,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
194,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
195,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
195,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
195,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
195,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
195,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
196,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
196,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
196,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
196,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
196,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
197,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
197,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
197,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
197,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
197,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
198,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
198,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
198,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
198,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
198,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
199,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
199,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
199,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
199,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
199,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
200,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
200,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
200,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
200,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
200,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
201,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
201,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
201,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
201,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
201,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
202,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
202,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
202,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
202,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
202,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
203,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
203,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
203,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
203,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
203,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
204,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
204,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
204,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
204,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
204,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
205,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
205,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
205,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
205,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
205,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
206,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
206,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
206,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
206,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
206,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
207,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
207,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
207,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
207,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
207,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
208,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
208,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
208,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
208,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
208,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
209,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
209,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
209,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
209,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
209,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
210,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
210,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
210,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
210,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
210,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
211,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
211,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
211,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
211,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
211,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
212,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
212,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
212,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
212,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
212,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
213,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
213,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
213,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
213,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
213,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
214,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
214,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
214,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
214,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
214,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
215,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
215,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
215,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
215,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
215,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
216,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
216,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
216,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
216,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
216,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
217,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
217,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
217,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
217,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
217,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
218,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
218,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
218,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
218,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
218,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
219,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
219,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
219,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
219,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
219,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
220,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
220,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
220,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
220,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
220,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
221,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
221,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
221,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
221,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
221,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
222,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
222,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
222,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
222,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
222,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
223,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
223,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
223,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
223,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
223,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
224,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
224,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
224,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
224,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
224,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
225,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
225,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
225,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
225,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
225,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
226,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
226,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
226,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
226,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
226,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
227,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
227,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
227,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
227,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
227,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
228,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
228,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
228,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
228,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
228,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
229,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
229,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
229,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
229,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
229,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
230,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
230,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
230,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
230,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
230,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
231,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
231,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,
231,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
231,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
231,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
232,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
232,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
232,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
232,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,
232,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
233,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
233,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
233,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
233,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
233,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
234,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
234,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
234,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
234,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
234,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
235,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
235,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
235,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
235,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
235,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
236,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
236,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
236,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
236,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
236,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
237,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
237,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
237,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
237,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
237,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
238,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
238,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
238,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
238,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
238,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
239,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
239,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
239,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
239,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
239,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
240,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
240,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
240,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
240,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
240,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
241,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
241,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
241,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
241,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
241,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
242,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
242,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
242,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
242,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
242,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
243,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
243,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
243,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
243,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
243,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
244,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
244,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
244,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
244,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
244,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
245,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
245,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
245,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
245,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
245,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
246,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
246,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
246,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
246,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
246,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
247,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
247,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
247,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
247,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
247,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
248,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
248,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
248,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
248,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
248,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
249,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
249,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
249,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
249,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
249,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
250,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
250,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
250,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
250,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
250,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
251,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
251,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
251,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
251,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
251,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
252,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
252,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
252,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
252,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
252,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
253,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
253,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
253,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
253,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
253,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
254,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
