followers_count,friends_count,favourites_count,statuses_count,listed_count,verified,protected,default_profile,default_profile_image,geo_enabled,profile_use_background_image,has_created_date,description_length,screen_name_length,name_length,has_description,has_location,label
472,797,0,1729,3,0,0,0,0,0,0,1,88,0,17,1,1,0
2029,2053,0,533,72,0,0,0,0,0,0,1,64,0,20,1,1,1
9,158,0,26,0,0,0,0,0,0,0,1,1,0,18,1,1,1
468,64,0,19083,7,0,0,0,0,0,0,1,1,0,16,1,1,1
4694860,143586,0,61804,10942,1,0,0,0,0,0,1,33,0,11,1,1,0
4023,4328,0,54666,307,0,0,0,0,0,0,1,119,0,14,1,1,1
47518,18524,0,13250,3,1,0,0,0,0,0,1,161,0,13,1,1,0
36006,35063,0,22691,91,0,0,0,0,0,0,1,159,0,9,1,1,1
12569,1775,0,7351,203,0,0,0,0,0,0,1,161,0,13,1,1,1
14,188,0,13,0,0,0,0,0,0,0,1,79,0,14,1,1,1
70,200,0,69,3,0,0,0,0,0,0,1,100,0,16,1,1,1
1700,2121,0,114,0,0,0,0,0,0,0,1,16,0,14,1,1,0
17,35,0,262,1,0,0,0,0,0,0,1,13,0,4,1,1,0
87,167,0,245,0,0,0,0,0,0,0,1,1,0,14,1,1,1
62134228,1121,0,4778,122229,1,0,0,0,0,0,1,102,0,13,0,1,0
6937,2747,0,20879,289,1,0,0,0,0,0,1,129,0,18,1,1,0
608,989,0,124,0,0,0,0,0,0,0,1,139,0,16,1,1,1
12836,251,0,15506,189,1,0,0,0,0,0,1,59,0,15,1,1,0
219,190,0,2310,1,0,0,0,0,0,0,1,38,0,17,1,1,1
2672077,872,0,36654,5644,1,0,0,0,0,0,1,156,0,15,1,1,0
43,286,0,72,1,0,0,0,0,0,0,1,156,0,14,1,1,1
490,1019,0,1685,10,0,0,0,0,0,0,1,67,0,4,1,1,1
143217,750,0,11225,986,1,0,0,0,0,0,1,80,0,17,1,1,0
2009,3230,0,639,22,0,0,0,0,0,0,1,148,0,15,1,1,1
12772,4652,0,7135,763,1,0,0,0,0,0,1,92,0,17,1,1,0
2010,4979,0,1176,5,0,0,0,0,0,0,1,77,0,12,1,1,1
287,439,0,502,0,0,0,0,0,0,0,1,1,0,18,1,1,1
255,1439,0,14400,1,0,0,0,0,0,0,1,20,0,15,1,1,1
435,1602,0,969,21,0,0,0,0,0,0,1,94,0,19,1,1,1
408,29,0,1147,2,0,0,0,0,0,0,1,158,0,19,1,1,1
29841,0,0,5680,53,0,0,0,0,0,0,1,1,0,11,1,1,1
19067,146,0,207,86,1,0,0,0,0,0,1,5,0,10,1,1,0
352,5001,0,1797,2,0,0,0,0,0,0,1,64,0,14,1,1,0
1030,1077,0,4596,32,0,0,0,0,0,0,1,152,0,13,1,1,1
122,273,0,511,0,0,0,0,0,0,0,1,117,0,15,1,1,1
53332,3121,0,71869,180,1,0,0,0,0,0,1,136,0,13,1,1,0
20,79,0,392,0,0,0,0,0,0,0,1,34,0,6,1,1,1
5,30,0,17,0,0,0,0,0,0,0,1,8,0,6,1,1,0
2918,3653,0,11843,0,0,0,0,0,0,0,1,34,0,11,1,1,0
4773376,4513,0,27146,27768,1,0,0,0,0,0,1,9,0,5,1,0,0
0,548,0,8068,32,1,0,0,0,0,0,1,69,0,16,1,1,0
85,680,0,66,0,0,0,0,0,0,0,1,44,0,13,1,1,1
535,4238,0,420,1,0,0,0,0,0,0,1,25,0,11,1,1,0
14568797,486,0,7092,6225,1,0,0,0,0,0,1,146,0,9,1,1,0
1684982,75,0,477917,5083,1,0,0,0,0,0,1,142,0,18,1,1,0
44,17,0,64,3,0,0,0,0,0,0,1,1,0,12,1,1,1
68,967,0,311,0,0,0,0,0,0,0,1,74,0,9,1,1,1
33,642,0,261,12,0,0,0,0,0,0,1,1,0,13,1,1,1
22376,284,0,4567,409,1,0,0,0,0,0,1,89,0,14,1,1,0
520,1737,0,1520,0,0,0,0,0,0,0,1,1,0,8,1,1,1
1513,3152,0,6830,51,0,0,0,0,0,0,1,134,0,19,1,1,0
225,4994,0,0,0,0,0,0,0,0,0,1,74,0,11,1,1,1
75,226,0,22078,1,0,0,0,0,0,0,1,1,0,7,1,1,0
1150,1815,0,3768,24,1,0,0,0,0,0,1,127,0,16,1,1,0
174,578,0,3439,0,0,0,0,0,0,0,1,1,0,17,1,1,1
3552,3577,0,1409,0,0,0,0,0,0,0,1,95,0,5,1,1,1
167,425,0,2359,5,0,0,0,0,0,0,1,100,0,10,1,1,0
301,114,0,3717,5,0,0,0,0,0,0,1,106,0,17,0,1,0
34,129,0,902,0,0,0,0,0,0,0,1,135,0,19,1,1,0
69767,71305,0,40492,28,0,0,0,0,0,0,1,158,0,14,0,1,0
88,1978,0,37,1,0,0,0,0,0,0,1,1,0,21,1,1,0
3004,5002,0,70969,1,0,0,0,0,0,0,1,134,0,18,1,1,1
1555,594,0,4605,22,0,0,0,0,0,0,1,1,0,14,1,1,1
8425236,2706,0,11103,18025,1,0,0,0,0,0,1,159,0,25,1,1,0
220375,1928,0,98611,593,1,0,0,0,0,0,1,72,0,13,1,1,0
0,27,0,6,0,0,0,0,0,0,0,1,1,0,4,1,1,1
18007,10628,0,1121,86,0,0,0,0,0,0,1,84,0,10,1,1,1
269,522,0,27,0,0,0,0,0,0,0,1,149,0,27,1,1,1
5721,5822,0,1600,6,0,0,0,0,0,0,1,137,0,13,1,1,1
7,202,0,4,0,0,0,0,0,0,0,1,1,0,12,1,0,1
110,636,0,120,0,0,0,0,0,0,0,1,94,0,34,1,1,1
4213160,2156,0,15653,1162,1,0,0,0,0,0,1,96,0,11,0,1,0
73304,576,0,6202,1037,1,0,0,0,0,0,1,133,0,16,1,1,0
1627,809,0,36974,15,0,0,0,0,0,0,1,63,0,18,0,1,1
80,199,0,413,0,0,0,0,0,0,0,1,18,0,10,1,1,1
599,4389,0,1,0,0,0,0,0,0,0,1,1,0,6,1,0,1
11620,2480,0,5107,0,0,0,0,0,0,0,1,47,0,12,1,1,1
6,26,0,1,0,0,0,0,0,0,0,1,12,0,12,1,1,1
5466,5960,0,58013,89,0,0,0,0,0,0,1,137,0,17,1,1,0
9569,2976,0,45200,144,1,0,0,0,0,0,1,98,0,21,1,1,0
253671,487,0,20754,564,0,0,0,0,0,0,1,110,0,12,1,1,1
543,1162,0,1223,0,0,0,0,0,0,0,1,80,0,10,1,1,1
1180,1952,0,6386,0,0,0,0,0,0,0,1,106,0,7,1,1,1
239,202,0,199,24,0,0,0,0,0,0,1,39,0,9,1,1,1
123320,277,0,1428,1228,1,0,0,0,0,0,1,60,0,17,1,1,0
31002,92,0,2067,444,0,0,0,0,0,0,1,63,0,6,1,1,1
114503,2303,0,6082,2814,1,0,0,0,0,0,1,97,0,11,1,1,0
8729,2011,0,11924,515,1,0,0,0,0,0,1,146,0,17,1,1,0
4203,139,0,34618,19,0,0,0,0,0,0,1,140,0,14,1,1,1
1979,3487,0,10760,9,0,0,0,0,0,0,0,133,0,16,1,1,1
50790,1073,0,32463,1205,0,0,0,0,0,0,1,36,0,9,1,1,1
57779,667,0,120143,737,1,0,0,0,0,0,1,30,0,15,1,1,0
0,39,0,4,0,0,0,0,0,0,0,1,2,0,4,1,1,0
114845,178,0,3777,393,0,0,0,0,0,0,1,70,0,20,1,1,1
888,926,0,9767,9,0,0,0,0,0,0,1,97,0,12,1,1,1
447,317,0,1392,0,0,0,0,0,0,0,1,24,0,13,1,1,0
1008995,5732,0,61593,6604,1,0,0,0,0,0,1,146,0,13,1,1,0
797,1649,0,48123,24,0,0,0,0,0,0,1,160,0,11,1,1,0
136,320,0,2257,0,0,0,0,0,0,0,1,5,0,4,1,1,1
287,561,0,4376,21,0,0,0,0,0,0,1,148,0,4,1,1,1
13954,690,0,1579,175,1,0,0,0,0,0,1,92,0,9,1,1,0
919782,195,0,32189,7557,1,0,0,0,0,0,1,26,0,17,1,1,0
7512138,1075,0,134716,23290,1,0,0,0,0,0,1,54,0,4,1,1,0
17847,85,0,405,191,1,0,0,0,0,0,1,69,0,15,1,1,0
1883,1794,0,5745,133,0,0,0,0,0,0,1,142,0,11,1,1,1
325427,209,0,6886,587,1,0,0,0,0,0,1,1,0,11,1,1,0
30401,501,0,13528,672,0,0,0,0,0,0,1,142,0,6,1,1,0
2,105,0,2,0,0,0,0,0,0,0,1,72,0,7,1,1,0
16097958,28,0,6359,17239,1,0,0,0,0,0,1,57,0,21,1,1,0
6,54,0,26,0,0,0,0,0,0,0,1,14,0,30,1,1,1
37628,2842,0,42917,1254,1,0,0,0,0,0,1,147,0,14,1,1,0
102,554,0,6026,0,0,0,0,0,0,0,1,1,0,27,1,1,0
16,196,0,86,0,0,0,0,0,0,0,1,1,0,10,1,1,1
241,749,0,174,1,0,0,0,0,0,0,1,16,0,9,1,1,1
13,639,0,1,0,0,0,0,0,0,0,1,1,0,5,1,1,0
265302,125,0,46120,733,1,0,0,0,0,0,1,32,0,20,1,1,0
194908,8163,0,25054,988,1,0,0,0,0,0,1,63,0,20,1,1,0
369,939,0,231,0,0,0,0,0,0,0,1,68,0,17,1,1,1
6,113,0,2,0,0,0,0,0,0,0,1,1,0,3,1,1,1
744,4967,0,30,0,0,0,0,0,0,0,1,1,0,11,1,1,1
230649,608,0,3776,258,0,0,0,0,0,0,1,145,0,12,1,1,0
2403329,13,0,12418,552,1,0,0,0,0,0,1,48,0,16,1,1,0
456,946,0,19164,8,0,0,0,0,0,0,1,54,0,6,1,1,1
26149,5119,0,46285,905,1,0,0,0,0,0,1,36,0,16,1,1,0
15321,444,0,4294,67,0,0,0,0,0,0,1,8,0,13,1,1,1
51037,368,0,5762,2511,0,0,0,0,0,0,1,145,0,13,1,1,1
621864,772,0,7042,4531,1,0,0,0,0,0,1,102,0,9,1,1,0
596,389,0,1574,43,0,0,0,0,0,0,1,128,0,19,1,1,1
22065,596,0,55910,117,0,0,0,0,0,0,1,111,0,14,1,1,1
160906,230,0,5740,90,0,0,0,0,0,0,1,113,0,17,1,1,0
444,4391,0,1756,1,0,0,0,0,0,0,1,28,0,10,1,1,1
145149,249,0,136765,4053,1,0,0,0,0,0,1,146,0,16,1,1,0
541,916,0,13851,90,0,0,0,0,0,0,1,127,0,8,1,1,1
292898,1595,0,56257,6187,1,0,0,0,0,0,1,104,0,12,1,1,0
7049,2396,0,2653,226,1,0,0,0,0,0,1,156,0,15,1,1,0
47065,854,0,10439,1021,1,0,0,0,0,0,1,175,0,13,1,0,0
86,131,0,1352,1,0,0,0,0,0,0,1,1,0,14,1,1,1
105,535,0,3870,0,0,0,0,0,0,0,1,16,0,16,1,1,0
738,4947,0,628,6,0,0,0,0,0,0,1,76,0,20,1,1,0
10374,11418,0,45518,4,0,0,0,0,0,0,1,142,0,11,1,1,1
64,162,0,101,0,0,0,0,0,0,0,1,31,0,7,1,1,1
13,371,0,21,0,0,0,0,0,0,0,1,1,0,7,1,1,1
7208,294,0,635,42,0,0,0,0,0,0,1,26,0,16,1,1,1
119,183,0,18806,10,0,0,0,0,0,0,1,1,0,18,1,1,1
162,1733,0,367,0,0,0,0,0,0,0,1,123,0,13,1,1,1
110,128,0,1385,0,0,0,0,0,0,0,1,38,0,17,1,0,0
12293,12599,0,27118,77,0,0,0,0,0,0,1,161,0,17,1,1,1
862893,2712,0,107278,2411,1,0,0,0,0,0,1,157,0,11,1,1,0
12083,1930,0,4796,395,0,0,0,0,0,0,1,120,0,14,1,1,1
1,154,0,1,0,0,0,0,0,0,0,1,75,0,16,1,1,1
309102,2092,0,115967,1129,0,0,0,0,0,0,1,100,0,18,1,1,1
210431,2718,0,44602,633,1,0,0,0,0,0,1,59,0,11,1,1,0
66528312,128,0,32765,3293,1,0,0,0,0,0,1,138,0,20,1,1,0
49244,51986,0,18624,242,0,0,0,0,0,0,1,21,0,7,0,1,1
229,112,0,113,4,0,0,0,0,0,0,1,22,0,20,1,1,1
42,255,0,77,0,0,0,0,0,0,0,1,1,0,14,1,1,1
1620,2692,0,8,0,0,0,0,0,0,0,1,160,0,14,1,1,0
42485,735,0,47826,1779,1,0,0,0,0,0,1,160,0,15,1,1,0
31657,32406,0,30975,55,0,0,0,0,0,0,1,95,0,16,1,1,1
4094,5000,0,28085,19,0,0,0,0,0,0,1,159,0,24,1,1,0
71,2288,0,750,0,0,0,0,0,0,0,1,63,0,16,1,1,0
305,256,0,460,1,0,0,0,0,0,0,1,75,0,15,1,1,1
3559,614,0,696,17,0,0,0,0,0,0,1,153,0,14,1,1,0
3543,1218,0,11355,32,0,0,0,0,0,0,1,108,0,13,1,1,0
2692,1052,0,4106,80,1,0,0,0,0,0,1,104,0,13,1,1,0
9762,9368,0,49982,322,0,0,0,0,0,0,1,109,0,6,1,1,1
11733,443,0,3438,12,0,0,0,0,0,0,1,124,0,17,1,1,0
35518,5821,0,6815,927,1,0,0,0,0,0,1,114,0,13,1,1,0
815,1116,0,364,4,0,0,0,0,0,0,1,80,0,10,1,1,1
335,836,0,11579,0,0,0,0,0,0,0,1,144,0,18,1,1,1
1348738,231,0,13611,158,1,0,0,0,0,0,0,108,0,15,1,0,0
1068,609,0,29288,58,0,0,0,0,0,0,1,87,0,7,1,1,1
17,22,0,62,0,0,0,0,0,0,0,1,1,0,13,1,1,1
681,2259,0,5477,2,0,0,0,0,0,0,1,83,0,12,1,1,1
85,42,0,120,15,0,0,0,0,0,0,1,28,0,14,1,1,1
27036,3382,0,15692,328,1,0,0,0,0,0,1,160,0,13,1,1,0
7716,4083,0,1265,127,0,0,0,0,0,0,1,160,0,16,1,1,1
5580,2852,0,8444,200,1,0,0,0,0,0,1,169,0,16,1,1,0
307,468,0,4993,4,0,0,0,0,0,0,1,6,0,4,1,1,1
5977,6512,0,41377,1,0,0,0,0,0,0,1,99,0,9,1,1,1
8775059,516,0,47748,21314,1,0,0,0,0,0,1,91,0,10,1,1,0
2047,1100,0,537,13,0,0,0,0,0,0,1,155,0,13,1,1,1
1793,1792,0,390,1,0,0,0,0,0,0,1,98,0,15,1,1,1
8212,1788,0,36903,37,0,0,0,0,0,0,1,146,0,10,1,1,1
736,2918,0,12534,15,0,0,0,0,0,0,1,68,0,13,1,1,0
18,105,0,3,0,0,0,0,0,0,0,1,1,0,17,1,1,1
80986,138,0,10869,1298,1,0,0,0,0,0,1,160,0,12,1,0,0
61,710,0,10,0,0,0,0,0,0,0,1,73,0,11,1,1,0
27621,12,0,161,8,0,0,0,0,0,0,1,33,0,7,1,1,1
225308,3615,0,49494,1549,1,0,0,0,0,0,1,159,0,6,1,1,0
613,615,0,1796,0,0,0,0,0,0,0,1,59,0,14,1,1,1
1175,393,0,1822,14,0,0,0,0,0,0,1,91,0,7,1,1,1
4060,365,0,5212,63,1,0,0,0,0,0,1,130,0,5,1,1,0
12693,760,0,2529,151,0,0,0,0,0,0,1,47,0,3,1,1,1
445,1058,0,620,0,0,0,0,0,0,0,1,91,0,15,1,1,1
2720348,162,0,1646,2639,1,0,0,0,0,0,1,80,0,13,1,1,0
23,125,0,151,0,0,0,0,0,0,0,1,1,0,14,1,1,0
19019,7535,0,17730,31,0,0,0,0,0,0,1,94,0,17,1,1,1
185,192,0,306,0,0,0,0,0,0,0,1,3,0,4,1,1,0
19547,1408,0,42422,180,1,0,0,0,0,0,1,3,0,5,1,1,0
2589533,199,0,887,2583,1,0,0,0,0,0,1,54,0,13,1,1,0
1581,3541,0,11584,51,0,0,0,0,0,0,1,1,0,35,1,1,1
6124,5350,0,8565,25,0,0,0,0,0,0,1,11,0,12,1,1,0
127,72,0,238,1,0,0,0,0,0,0,1,1,0,14,1,1,1
7022,33,0,25,0,0,0,0,0,0,0,1,14,0,12,1,1,1
0,358,0,3009,6,0,0,0,0,0,0,1,20,0,8,1,1,0
15828,993,0,9074,452,0,0,0,0,0,0,1,114,0,16,1,1,1
344268,325,0,50797,1503,1,0,0,0,0,0,1,46,0,16,1,1,0
6,140,0,1,0,0,0,0,0,0,0,1,1,0,17,1,1,1
1013253,1207,0,25885,884,1,0,0,0,0,0,1,152,0,15,1,1,0
20,489,0,824,0,0,0,0,0,0,0,1,39,0,14,1,1,1
1832,1882,0,503,4,0,0,0,0,0,0,1,2,0,17,1,0,1
302,176,0,2722,19,0,0,0,0,0,0,1,49,0,14,1,1,0
780,2557,0,2007,6,0,0,0,0,0,0,1,152,0,24,1,1,1
79,66,0,176,0,0,0,0,0,0,0,1,94,0,18,1,1,1
4050,601,0,4708,8,0,0,0,0,0,0,1,41,0,6,1,1,0
5400,454,0,20266,48,0,0,0,0,0,0,1,136,0,16,1,1,0
3693,1061,0,20934,103,0,0,0,0,0,0,1,144,0,18,1,1,1
14166,839,0,9084,408,1,0,0,0,0,0,1,106,0,9,1,1,0
19,267,0,181,0,0,0,0,0,0,0,1,1,0,3,1,1,1
3581,439,0,2240,27,0,0,0,0,0,0,1,119,0,13,1,1,1
7665,77,0,5,0,0,0,0,0,0,0,0,1,0,3,1,1,0
198,187,0,716,0,0,0,0,0,0,0,1,2,0,13,1,0,1
8,112,0,1,0,0,0,0,0,0,0,1,1,0,16,1,1,0
54368,1060,0,68888,1276,1,0,0,0,0,0,1,154,0,12,1,1,0
5490926,1473,0,36766,13143,1,0,0,0,0,0,1,131,0,17,1,1,0
1149,1368,0,25068,7,0,0,0,0,0,0,1,155,0,22,1,1,1
9194558,1269,0,4734,6166,1,0,0,0,0,0,1,121,0,14,1,1,0
529,294,0,1243,4,0,0,0,0,0,0,1,137,0,42,1,1,1
31508,8566,0,151020,1081,1,0,0,0,0,0,1,119,0,13,1,1,0
3467270,3947,0,15729,18738,1,0,0,0,0,0,1,150,0,18,1,1,0
90,125,0,1021,1,0,0,0,0,0,0,1,113,0,5,1,1,0
2849,115,0,5116,53,0,0,0,0,0,0,1,29,0,17,1,1,0
10634,199,0,2110,323,1,0,0,0,0,0,1,161,0,22,1,1,0
643243,974,0,13927,614,1,0,0,0,0,0,1,90,0,15,1,1,0
5757,5966,0,3433,2,0,0,0,0,0,0,1,95,0,14,1,1,1
253,906,0,1167,5,0,0,0,0,0,0,1,84,0,10,1,1,1
0,26,0,3,0,0,0,0,0,0,0,1,87,0,27,1,1,1
14598,14571,0,57269,3,0,0,0,0,0,0,1,114,0,13,1,1,1
226,1549,0,14493,1,0,0,0,0,0,0,1,59,0,13,1,1,0
6323,103,0,2777,132,0,0,0,0,0,0,1,42,0,14,1,1,1
32085,34702,0,54725,13,0,0,0,0,0,0,1,146,0,20,1,1,1
19139,1261,0,24255,648,0,0,0,0,0,0,0,157,0,21,1,1,1
1010,1010,0,212,0,0,0,0,0,0,0,1,19,0,7,1,1,1
416,987,0,2625,0,0,0,0,0,0,0,1,122,0,16,1,1,0
89608,2348,0,252248,4507,0,0,0,0,0,0,1,99,0,20,1,1,1
328655,0,0,1480,29,0,0,0,0,0,0,1,2,0,19,1,1,0
13332,14374,0,25327,5,0,0,0,0,0,0,1,101,0,20,1,1,1
428,443,0,440,0,0,0,0,0,0,0,1,64,0,8,1,1,0
6022,6075,0,387,3,0,0,0,0,0,0,1,84,0,15,1,1,1
568733,2160,0,32512,1011,1,0,0,0,0,0,1,109,0,14,1,1,0
7,338,0,4,0,0,0,0,0,0,0,1,7,0,8,1,1,1
589911,163,0,55862,1112,1,0,0,0,0,0,1,99,0,13,1,1,0
19446,14101,0,83250,1796,0,0,0,0,0,0,1,120,0,15,1,1,1
278568,5652,0,28644,1332,1,0,0,0,0,0,1,83,0,12,0,1,0
43397,602,0,68973,371,0,0,0,0,0,0,1,97,0,6,1,1,1
842,1339,0,195,6,0,0,0,0,0,0,1,141,0,14,1,1,1
6,166,0,21,0,0,0,0,0,0,0,1,1,0,7,1,1,1
70,141,0,30,0,0,0,0,0,0,0,1,89,0,14,1,1,0
129896,1527,0,158436,586,1,0,0,0,0,0,1,96,0,15,1,1,0
226,882,0,10956,1,0,0,0,0,0,0,1,88,0,5,1,1,0
429,342,0,628,15,0,0,0,0,0,0,1,67,0,11,1,1,1
561,785,0,50695,21,0,0,0,0,0,0,1,118,0,13,1,1,1
1533,679,0,22738,28,0,0,0,0,0,0,1,94,0,13,1,1,1
1781,554,0,33,2,0,0,0,0,0,0,1,63,0,19,1,1,0
12,725,0,1274,0,0,0,0,0,0,0,1,168,0,49,1,1,1
2802,4772,0,14447,0,0,0,0,0,0,0,1,122,0,9,1,1,0
0,6,0,2,0,0,0,0,0,0,0,1,131,0,3,1,1,1
464783,598,0,247837,3181,1,0,0,0,0,0,1,102,0,19,1,1,0
84,317,0,3222,0,0,0,0,0,0,0,1,152,0,17,1,1,1
56759,53419,0,207959,1291,1,0,0,0,0,0,1,153,0,14,1,1,0
58285236,348,0,13751,86976,1,0,0,0,0,0,1,41,0,8,1,1,0
78,674,0,82,0,0,0,0,0,0,0,1,28,0,16,1,1,1
142654,118665,0,126594,209,0,0,0,0,0,0,1,158,0,18,1,1,1
1147562,1183,0,5303,6305,1,0,0,0,0,0,1,66,0,10,1,1,0
3620,4851,0,1310,0,0,0,0,0,0,0,1,134,0,17,1,1,1
457,326,0,28209,8,0,0,0,0,0,0,1,20,0,9,1,1,0
438,426,0,36865,13,0,0,0,0,0,0,1,90,0,6,1,1,1
176,777,0,4045,6,0,0,0,0,0,0,1,1,0,13,1,1,1
142,147,0,446,0,0,0,0,0,0,0,1,18,0,13,1,1,0
572,589,0,9153,2,0,0,0,0,0,0,1,36,0,6,1,1,0
1025,944,0,29,18,0,0,0,0,0,0,1,18,0,7,1,1,0
8397,131,0,262,231,1,0,0,0,0,0,1,76,0,26,1,1,0
44027,45052,0,92150,43,0,0,0,0,0,0,1,91,0,20,0,1,1
27100,32350,0,1898,19,0,0,0,0,0,0,1,130,0,20,1,1,1
930864,481,0,6961,3152,1,0,0,0,0,0,1,132,0,15,1,1,0
42956,2185,0,86665,126,0,0,0,0,0,0,1,158,0,22,1,1,1
34615,576,0,1734,0,0,0,0,0,0,0,1,63,0,12,1,1,0
10210,1255,0,6736,369,1,0,0,0,0,0,1,120,0,14,1,1,0
10116,4,0,20545,36,0,0,0,0,0,0,1,57,0,18,1,1,1
207,916,0,4278,0,0,0,0,0,0,0,1,1,0,15,1,1,1
71,238,0,82,0,0,0,0,0,0,0,1,97,0,17,1,1,1
196,564,0,597,1,0,0,0,0,0,0,1,50,0,11,1,1,1
2,1,0,7,0,0,0,0,0,0,0,1,18,0,14,1,1,1
698,946,0,10339,3,0,0,0,0,0,0,1,139,0,15,1,1,1
241,497,0,2218,5,0,0,0,0,0,0,1,1,0,2,1,1,0
263953,458,0,5548,1630,1,0,0,0,0,0,1,31,0,10,1,1,0
590,0,0,139,9,0,0,0,0,0,0,1,44,0,12,1,1,1
322,2771,0,6930,4,0,0,0,0,0,0,1,61,0,15,1,1,1
768404,3328,0,160991,1890,1,0,0,0,0,0,1,135,0,7,1,1,0
3632,693,0,0,0,0,0,0,0,0,0,1,61,0,13,1,1,1
132,745,0,88,0,0,0,0,0,0,0,1,117,0,11,1,1,1
5247,359,0,9161,74,0,0,0,0,0,0,1,84,0,13,1,1,1
8296,998,0,22268,2,0,0,0,0,0,0,1,65,0,13,1,0,1
169,858,0,182,0,0,0,0,0,0,0,1,59,0,12,1,1,1
233,30,0,2087,23,0,0,0,0,0,0,1,60,0,8,1,1,1
1029,987,0,5373,1,0,0,0,0,0,0,1,30,0,17,1,1,0
26257,29276,0,1741,49,0,0,0,0,0,0,1,147,0,14,1,1,1
13417,3442,0,33062,82,0,0,0,0,0,0,1,161,0,11,1,1,1
3757,320,0,8914,163,0,0,0,0,0,0,1,150,0,6,1,1,1
94884,73906,0,10144,795,0,0,0,0,0,0,1,111,0,17,1,1,1
6683,1003,0,6952,204,1,0,0,0,0,0,1,147,0,13,1,1,0
777454,17,0,3532,1900,1,0,0,0,0,0,1,136,0,12,1,1,0
47,73,0,1933,0,0,0,0,0,0,0,1,1,0,18,1,1,1
84,2030,0,362,0,0,0,0,0,0,0,1,1,0,14,1,1,1
10261,9852,0,143585,842,0,0,0,0,0,0,1,140,0,12,1,1,1
11681,12490,0,68251,347,0,0,0,0,0,0,1,71,0,19,1,1,1
720,567,0,393,7,0,0,0,0,0,0,1,139,0,13,1,1,1
117,438,0,274,1,0,0,0,0,0,0,1,126,0,15,1,1,1
397,621,0,6286,2,0,0,0,0,0,0,1,26,0,30,1,1,0
8591,8381,0,9091,421,0,0,0,0,0,0,1,114,0,14,1,1,1
267213,901,0,12909,605,0,0,0,0,0,0,1,115,0,9,1,1,1
8,192,0,243,0,0,0,0,0,0,0,1,1,0,9,1,1,1
18,49,0,13,0,0,0,0,0,0,0,0,70,0,21,1,1,1
1968,2622,0,16458,98,0,0,0,0,0,0,1,142,0,12,1,1,1
12686,582,0,699,57,0,0,0,0,0,0,1,161,0,13,1,1,1
19479,1876,0,316,702,1,0,0,0,0,0,1,151,0,11,1,1,0
58,915,0,25,0,0,0,0,0,0,0,1,1,0,15,1,1,1
385,679,0,79,2,0,0,0,0,0,0,1,108,0,18,1,1,0
132,331,0,4327,7,0,0,0,0,0,0,1,148,0,10,1,1,0
1550065,815,0,12111,3382,1,0,0,0,0,0,1,57,0,16,1,1,0
880847,3,0,381,2082,1,0,0,0,0,0,1,44,0,19,1,1,0
101,89,0,158,1,0,0,0,0,0,0,1,7,0,12,1,1,0
66,1384,0,16,0,0,0,0,0,0,0,1,1,0,18,1,1,0
63,2083,0,88,0,0,0,0,0,0,0,1,1,0,15,1,1,1
177,172,0,1221,0,0,0,0,0,0,0,1,10,0,7,1,1,0
5331,5846,0,4535,1,0,0,0,0,0,0,0,125,0,12,1,1,0
478,501,0,6273,1,0,0,0,0,0,0,1,36,0,8,1,1,1
90,807,0,20,0,0,0,0,0,0,0,1,142,0,9,1,1,0
11300,752,0,93125,127,0,0,0,0,0,0,1,150,0,22,1,1,1
259,150,0,47,1,0,0,0,0,0,0,1,65,0,19,1,1,0
5050984,781,0,176978,10522,1,0,0,0,0,0,1,63,0,26,1,1,0
14102,14217,0,7105,84,0,0,0,0,0,0,1,159,0,28,1,1,1
182,163,0,41,2,0,0,0,0,0,0,1,159,0,12,1,1,1
1730,3095,0,4606,10,0,0,0,0,0,0,1,147,0,11,1,1,1
462,297,0,19920,0,0,0,0,0,0,0,1,91,0,3,1,1,1
73974,24040,0,14836,415,1,0,0,0,0,0,1,155,0,11,1,1,0
719,527,0,39840,30,0,0,0,0,0,0,1,107,0,13,1,1,0
1055,292,0,83745,27,0,0,0,0,0,0,1,114,0,9,1,1,1
6917,6825,0,17125,130,0,0,0,0,0,0,1,154,0,16,1,0,1
1649,901,0,3264,48,0,0,0,0,0,0,1,110,0,13,1,1,1
1046,735,0,2052,12,0,0,0,0,0,0,1,148,0,31,1,1,0
35754,3460,0,13153,585,0,0,0,0,0,0,1,159,0,20,1,1,1
592,336,0,175,28,0,0,0,0,0,0,1,78,0,14,1,1,1
12,73,0,2,0,0,0,0,0,0,0,1,75,0,13,1,1,0
1225,1099,0,2266,27,0,0,0,0,0,0,1,114,0,20,1,1,1
17,219,0,105,33,0,0,0,0,0,0,1,21,0,15,1,1,1
835,1337,0,16397,0,0,0,0,0,0,0,1,64,0,15,1,1,0
376,712,0,354,11,0,0,0,0,0,0,1,148,0,13,1,1,1
4690150,88,0,4467,5909,1,0,0,0,0,0,1,104,0,16,1,1,0
4702,44,0,11,0,0,0,0,0,0,0,1,145,0,15,1,1,0
35600,10,0,1095,100,0,0,0,0,0,0,1,87,0,28,0,1,1
79,183,0,352,0,0,0,0,0,0,0,1,1,0,12,1,1,1
9205,2017,0,3850,130,0,0,0,0,0,0,1,149,0,29,1,1,1
53,661,0,1363,0,0,0,0,0,0,0,1,22,0,3,1,1,1
521,1178,0,5707,13,0,0,0,0,0,0,1,46,0,25,1,1,1
68937,2362,0,68584,2084,1,0,0,0,0,0,1,71,0,11,1,1,0
