row_idx,column_name,signal_C1,signal_C2,signal_C3,signal_C4,signal_C5,signal_C6,signal_C7,signal_C8,signal_C9,n_applicable,cell_signal_sum,cell_signal_ratio,row_signal_sum,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,intent_label,predicted_intent
344,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
345,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.632873106497433,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
345,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.24981376486238194,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
345,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.9098255722983519,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
345,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9999784668683888,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
345,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
346,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.01949982993694377,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
346,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.9866038172296854,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
346,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.6922434048117949,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
346,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9988125509861997,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
346,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
347,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.7358121682675479,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
347,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.557925968579618,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
347,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.914285812808326,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
347,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9773439379307367,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
347,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
348,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.7891879780742743,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
348,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
348,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.8464125876565479,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
348,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9996720849501226,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
348,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
349,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.9931598226928355,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
349,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
349,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.7267617878889849,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
349,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9996421802181163,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
349,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
350,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.4586167862460617,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
350,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.8593400809116967,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
350,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.6730449782688636,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
350,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9995796648077973,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
350,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
351,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.7038539628160417,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
351,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.9129248119929552,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
351,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.8310926311222897,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
351,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9996115353595619,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
351,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
352,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.7931126699718276,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
352,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.5914164255054046,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
352,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.9573368299045966,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
352,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9976513517141328,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
352,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
353,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.421051878083765,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
353,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.5512278771944608,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
353,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.2596000753443184,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
353,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9995270415707006,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
353,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
354,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.3717128942288078,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
354,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
354,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.9237880643295748,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
354,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9989219022884573,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
354,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
355,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.6403860881298924,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
355,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.738774435978865,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
355,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.8673563257033823,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
355,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9982507604048989,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
355,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
356,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.8617387111519041,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
356,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.953113360303899,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
356,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.16014502297906008,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
356,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.999139793175615,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
356,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
357,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.6535057724731422,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
357,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.557925968579618,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
357,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.6402719066955764,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
357,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9998417929602672,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
357,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
358,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.9027797749948914,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
358,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
358,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
358,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9987472910477753,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
358,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
359,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.4868745679084464,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
359,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.7052839790530787,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
359,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.7467359084336511,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
359,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9989619246115884,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
359,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
360,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.9527915631751434,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
360,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.57802024273509,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
360,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.4147388756912396,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
360,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9993502854586594,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
360,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
361,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.4654569635532263,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
361,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.49094505472804495,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
361,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.7062058968430178,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
361,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.0,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
361,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
362,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.6564212578827535,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
362,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.9397171775335844,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
362,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.8582419211830007,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
362,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9515766876482511,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
362,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
363,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.7427644796289283,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
363,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.9799057258445281,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
363,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.9581125239063313,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
363,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9999308177288055,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
363,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
364,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.5502303085403797,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
364,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.6918877962827641,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
364,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.5650295885273195,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
364,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.5869860226444463,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
364,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
365,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.9052467241876394,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
365,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.9665095430742136,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
365,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.7806725210095401,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
365,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9996055971813506,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
365,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
366,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.9943932972892094,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
366,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.9732076344593708,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
366,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.954427977398092,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
366,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9999688500137259,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
366,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
367,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.8467127478869858,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
367,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.7856610756749662,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
367,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.6813836887875104,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
367,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9959198847371135,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
367,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
368,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.8757554679288806,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
368,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
368,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.46380152130095353,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
368,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9923923533842675,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
368,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
369,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.5833098545340443,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
369,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.7387744359788653,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
369,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.923206293828274,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
369,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9998365094786789,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
369,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
370,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.7998407132247765,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
370,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.8727362636820113,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
370,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.6489984642150908,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
370,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9957873785318844,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
370,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
371,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.6406103562383239,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
371,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.8660381722968538,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
371,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.7453784439306157,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
371,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.8666860688003934,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
371,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
372,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.9679296604942778,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
372,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.8727362636820113,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
372,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.6071109881214222,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
372,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.6338432041994728,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
372,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
373,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.7200012666231186,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
373,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.8727362636820113,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
373,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.7003881918300083,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
373,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.0,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
373,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
374,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.8791194895553551,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
374,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.5914164255054046,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
374,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.5875247145776231,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
374,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9998556433866901,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
374,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
375,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.8283227629955925,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
375,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.9933019086148427,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
375,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.9759534859462272,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
375,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9983551645559979,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
375,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
376,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.867906084133774,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
376,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.8526419895265391,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
376,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.7818360620121421,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
376,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.7820091006145122,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
376,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
377,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.949427541548669,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
377,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.9062267206077976,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
377,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.45061472327146523,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
377,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.7427415575260345,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
