row_idx,column_name,signal_C1,signal_C2,signal_C3,signal_C4,signal_C5,signal_C6,signal_C7,signal_C8,signal_C9,signal_C10,signal_C11,signal_C12,signal_C13,signal_C14,signal_C15,signal_C16,signal_C17,signal_C18,signal_C19,signal_C20,signal_C21,signal_C22,signal_C23,signal_C24,signal_C25,n_applicable,cell_signal_sum,cell_signal_ratio,row_signal_sum,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,intent_label,predicted_intent
3578,favourites_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,0,,,1.0,1.0,2,0,0.020488126442631267,1.0,0.5,1.0,0,0,450.0,450.0,1.0,0.0,450.0,0.0,6.111467339502679,2.0,0.0,40.0,1,1.0
3580,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9511713836350731,0.9999526437854548,2,1,1.0,1.0,0.5,1.0,0,0,1.0,0.012048192771084338,-1.0,82.0,81.0,4.418840607796598,4.406719247264253,0.0,3097.0,3082.0,-1,-1.0
3580,statuses_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9290428427230627,0.9894595849221387,2,1,0.3516346101696187,1.0,0.5,1.0,0,0,1900.0,8.878504672897197,1.0,213.0,2113.0,5.365976015021851,7.656337166430183,3.0,1199.0,1181.0,-1,-1.0
3581,friends_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,0,,,0.9491325039220152,0.980201594149301,2,1,0.25690440440238577,1.0,0.5,1.0,0,0,230.0,0.8846153846153846,-1.0,259.0,29.0,5.560681631015528,3.4011973816621555,1.0,1073.0,1216.0,-1,-1.0
3581,listed_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.952060761685607,0.9996121742047286,2,1,0.9927021259898942,1.0,0.5,1.0,0,0,5.0,5.0,1.0,0.0,5.0,0.0,1.791759469228055,4.0,0.0,877.0,1,1.0
3586,statuses_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,1,,,0.7501993502586709,0.484728908749653,2,0,0.3516346101696187,1.0,0.5,1.0,0,0,180.0,0.001886199308393587,-1.0,95429.0,95249.0,11.4661482734113,11.464260292988948,3.0,3594.0,3591.0,-1,-1.0
3586,geo_enabled,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,4,0,,,1.0,1.0,2,0,0.019997429269484647,1.0,0.5,0.3,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.6931471805599453,9.0,0.0,1.0,-1,1.0
3595,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9512855885517695,0.9997071619268699,2,1,1.0,1.0,0.5,1.0,0,0,1701.0,8.952631578947368,1.0,189.0,1890.0,5.247024072160486,7.544861068658458,0.0,938.0,939.0,-1,-1.0
3595,name_length,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.5588513077107506,0.22070380607527862,2,1,0.02771760198021504,1.0,0.5,1.0,0,0,0.0,0.0,0.0,6.0,6.0,1.9459101490553132,1.9459101490553132,14.0,52.0,52.0,-1,1.0
3635,friends_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,1,,,0.9498236563142128,0.9468184152418583,2,0,0.25690440440238577,1.0,0.5,1.0,0,0,987.0,0.8997265268915223,-1.0,1096.0,109.0,7.00033446027523,4.700480365792417,1.0,98.0,90.0,-1,-1.0
3635,has_location,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,2,0,,,1.0,1.0,2,0,0.01999866158985743,1.0,0.5,0.3,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,16.0,1.0,0.0,-1,1.0
3675,statuses_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,1,,,0.9251959256293567,0.923044576023118,2,0,0.3516346101696187,1.0,0.5,1.0,0,0,27.0,0.027835051546391754,1.0,969.0,996.0,6.877296071497429,6.904750769961838,3.0,3613.0,3659.0,-1,-1.0
3675,screen_name_length,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,0,,,1.0,1.0,2,0,0.019997429269484647,1.0,0.5,1.0,0,0,10.0,10.0,1.0,0.0,10.0,0.0,2.3978952727983707,13.0,0.0,2.0,1,1.0
3688,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,1,,,0.9511715730296282,0.9999767006818375,3,0,1.0,1.0,0.5,1.0,0,0,1.0,0.011627906976744186,-1.0,85.0,84.0,4.454347296253507,4.442651256490317,0.0,3159.0,3143.0,-1,-1.0
3688,favourites_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,0,,,1.0,1.0,3,0,0.020488126442631267,1.0,0.5,1.0,0,0,215.0,215.0,1.0,0.0,215.0,0.0,5.375278407684165,2.0,0.0,19.0,1,1.0
3688,profile_use_background_image,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,4,0,,,1.0,1.0,3,0,0.019997429269484647,1.0,0.5,0.3,1,0,1.0,1.0,1.0,0.0,1.0,0.0,0.6931471805599453,10.0,0.0,1.0,1,1.0
3709,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9521482807500306,0.9894932234217662,2,1,1.0,1.0,0.5,1.0,0,0,14000.0,8.997429305912597,1.0,1555.0,15555.0,7.349873704738337,9.652201695275638,0.0,658.0,659.0,-1,-1.0
3709,friends_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.949348489044577,0.9132709148531705,2,1,0.25690440440238577,1.0,0.5,1.0,0,0,540.0,0.907563025210084,-1.0,594.0,54.0,6.38856140554563,4.007333185232471,1.0,2032.0,1945.0,-1,-1.0
3723,statuses_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,1,,,0.9390441383722321,0.9845533708188695,2,0,0.3516346101696187,1.0,0.5,1.0,0,0,90.0,0.017619420516836334,-1.0,5107.0,5017.0,8.53856321715243,8.520786726926367,3.0,2597.0,2561.0,-1,-1.0
3723,has_description,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,3,-1,-0.3333333333333333,1,0,,,1.0,1.0,2,0,0.01999866158985743,1.0,0.5,0.3,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,15.0,1.0,0.0,-1,1.0
3724,friends_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,1,,,0.9494176042837967,0.998689056700099,3,1,0.25690440440238577,1.0,0.5,1.0,0,0,36.0,1.3333333333333333,1.0,26.0,62.0,3.295836866004329,4.143134726391533,1.0,1079.0,2083.0,-1,-1.0
3724,geo_enabled,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,4,0,,,1.0,1.0,3,0,0.019997429269484647,1.0,0.5,0.3,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.6931471805599453,9.0,0.0,1.0,-1,1.0
3724,description_length,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,4,1,,,0.7801846656816728,0.0,3,1,0.16492294307018104,1.0,0.5,1.0,0,0,108.0,8.307692307692308,1.0,12.0,120.0,2.5649493574615367,4.795790545596741,12.0,25.0,26.0,-1,1.0
3728,favourites_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,0,,,1.0,1.0,3,0,0.020488126442631267,1.0,0.5,1.0,0,0,250.0,250.0,1.0,0.0,250.0,0.0,5.5254529391317835,2.0,0.0,21.0,1,
3728,statuses_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,1,,,0.9260087030994683,0.9606845761817712,3,0,0.3516346101696187,1.0,0.5,1.0,0,0,9.0,0.007352941176470588,1.0,1223.0,1232.0,7.1098794630722715,7.117205503164344,3.0,301.0,315.0,-1,-1.0
3728,screen_name_length,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,0,,,1.0,1.0,3,0,0.019997429269484647,1.0,0.5,1.0,0,0,8.0,8.0,1.0,0.0,8.0,0.0,2.1972245773362196,13.0,0.0,6.0,1,1.0
3740,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9584171773907282,0.9842492631935996,2,1,1.0,1.0,0.5,1.0,0,0,9.0,7.836581160858889e-05,1.0,114845.0,114854.0,11.651347379474165,11.651425742215334,0.0,221.0,222.0,-1,-1.0
3740,friends_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9590591801549546,0.9953725619461384,2,1,0.25690440440238577,1.0,0.5,1.0,0,0,1000.0,5.58659217877095,1.0,178.0,1178.0,5.187385805840755,7.072421900537371,1.0,642.0,175.0,1,-1.0
3741,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9517273829171871,0.9986068136530387,2,1,1.0,1.0,0.5,1.0,0,0,8000.0,8.998875140607424,1.0,888.0,8888.0,6.790097235513905,9.092569836241674,0.0,3244.0,3245.0,-1,-1.0
3741,listed_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.952147718141946,0.9886834867720594,2,1,0.9927021259898942,1.0,0.5,1.0,0,0,1.0,0.1,-1.0,9.0,8.0,2.302585092994046,2.1972245773362196,4.0,1203.0,1148.0,-1,-1.0
3764,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,1,,,0.9511687321113025,0.9996908626314622,3,1,1.0,1.0,0.5,1.0,0,0,330.0,0.8918918918918919,-1.0,369.0,39.0,5.91350300563827,3.6888794541139363,0.0,1917.0,2007.0,-1,-1.0
3764,friends_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,1,,,0.9699940267859523,0.76150421681244,3,1,0.25690440440238577,1.0,0.5,1.0,0,0,8451.0,8.990425531914894,1.0,939.0,9390.0,6.84587987526405,9.147507062804614,1.0,2519.0,2520.0,-1,-1.0
3764,has_location,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,2,0,,,1.0,1.0,3,0,0.01999866158985743,1.0,0.5,0.3,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,16.0,1.0,0.0,-1,1.0
3795,favourites_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,0,,,1.0,1.0,3,0,0.020488126442631267,1.0,0.5,1.0,0,0,1500.0,1500.0,1.0,0.0,1500.0,0.0,7.313886831633462,2.0,0.0,9.0,1,1.0
3795,statuses_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,1,,,0.9234153919342394,0.7855873058806168,3,0,0.3516346101696187,1.0,0.5,1.0,0,0,4317.0,0.8999374609130707,-1.0,4796.0,479.0,8.475746001502063,6.173786103901937,3.0,2496.0,2491.0,-1,-1.0
3795,profile_use_background_image,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,4,0,,,1.0,1.0,3,0,0.019997429269484647,1.0,0.5,0.3,1,0,1.0,1.0,1.0,0.0,1.0,0.0,0.6931471805599453,10.0,0.0,1.0,1,1.0
3821,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9511699316101511,0.9993866419455735,2,1,1.0,1.0,0.5,1.0,0,0,27.0,0.313953488372093,-1.0,85.0,58.0,4.454347296253507,4.07753744390572,0.0,3159.0,2601.0,-1,-1.0
3821,statuses_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9218070568556711,0.9792231348422099,2,1,0.3516346101696187,1.0,0.5,1.0,0,0,108.0,0.8925619834710744,-1.0,120.0,12.0,4.795790545596741,2.5649493574615367,3.0,271.0,270.0,-1,-1.0
3861,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9512161438815838,0.9998948216277975,3,1,1.0,1.0,0.5,1.0,0,0,711.0,8.8875,1.0,79.0,790.0,4.382026634673881,6.673297967767654,0.0,3045.0,3046.0,-1,-1.0
3861,friends_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9546358048448893,0.9922898494888386,3,1,0.25690440440238577,1.0,0.5,1.0,0,0,600.0,8.955223880597014,1.0,66.0,666.0,4.204692619390966,6.502790045915623,1.0,2143.0,2152.0,-1,-1.0
3861,protected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,0,,,0.0,0.0,3,0,0.020021799798087173,1.0,0.5,0.8,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.6931471805599453,6.0,0.0,1.0,-1,1.0
3902,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9539400795038577,0.9761956082260015,3,1,1.0,1.0,0.5,1.0,0,0,540.0,0.01244296972210701,1.0,43397.0,43937.0,10.678168636077336,10.690534828289124,0.0,2173.0,2189.0,-1,-1.0
3902,friends_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9540742435262287,0.0,3,1,0.25690440440238577,1.0,0.5,1.0,0,0,1.0,0.001658374792703151,-1.0,602.0,601.0,6.401917196727186,6.400257445308821,1.0,2050.0,2049.0,-1,-1.0
3902,name_length,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.5588513077107506,0.0,3,1,0.02771760198021504,1.0,0.5,1.0,0,0,0.0,0.0,0.0,6.0,6.0,1.9459101490553132,1.9459101490553132,14.0,52.0,52.0,-1,1.0
3910,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,1,,,0.9521342655529568,0.9988646932791972,3,0,1.0,1.0,0.5,1.0,0,0,13800.0,8.996088657105606,1.0,1533.0,15333.0,7.335633981927201,9.63782786411884,0.0,633.0,634.0,-1,-1.0
3910,favourites_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,0,,,1.0,1.0,3,0,0.020488126442631267,1.0,0.5,1.0,0,0,450.0,450.0,1.0,0.0,450.0,0.0,6.111467339502679,2.0,0.0,40.0,1,1.0
3910,screen_name_length,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,0,,,1.0,1.0,3,0,0.019997429269484647,1.0,0.5,1.0,0,0,10.0,10.0,1.0,0.0,10.0,0.0,2.3978952727983707,13.0,0.0,2.0,1,1.0
3912,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9512098307297487,0.9999954658943521,4,1,1.0,1.0,0.5,1.0,0,0,678.0,52.15384615384615,1.0,12.0,690.0,2.5649493574615367,6.53813982376767,0.0,285.0,2851.0,1,-1.0
3912,favourites_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,0,,,1.0,1.0,4,0,0.020488126442631267,1.0,0.5,1.0,0,0,315.0,315.0,1.0,0.0,315.0,0.0,5.755742213586912,2.0,0.0,32.0,1,1.0
3912,listed_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9520317762001608,0.9984226098820129,4,1,0.9927021259898942,1.0,0.5,1.0,0,0,4.0,4.0,1.0,0.0,4.0,0.0,1.6094379124341003,4.0,0.0,756.0,1,1.0
3912,screen_name_length,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,0,,,1.0,1.0,4,0,0.019997429269484647,1.0,0.5,1.0,0,0,11.0,11.0,1.0,0.0,11.0,0.0,2.4849066497880004,13.0,0.0,3.0,1,1.0
3922,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,1,,,0.9513720787319098,0.9999257535465286,3,0,1.0,1.0,0.5,1.0,0,0,360.0,0.09942004971002485,-1.0,3620.0,3260.0,8.19450550976564,8.089789175789319,0.0,1887.0,1720.0,-1,-1.0
3922,favourites_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,0,,,1.0,1.0,3,0,0.020488126442631267,1.0,0.5,1.0,0,0,1822.0,1822.0,1.0,0.0,1822.0,0.0,7.508238774678663,2.0,0.0,15.0,1,1.0
3922,screen_name_length,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,0,,,1.0,1.0,3,0,0.019997429269484647,1.0,0.5,1.0,0,0,9.0,9.0,1.0,0.0,9.0,0.0,2.302585092994046,13.0,0.0,7.0,1,1.0
3930,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9514444905834579,0.9935728275922759,2,1,1.0,1.0,0.5,1.0,0,0,39620.0,0.8998818933406014,-1.0,44027.0,4407.0,10.692581074143282,8.391176350832751,0.0,2192.0,2195.0,-1,-1.0
3930,statuses_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9535019342176912,0.6854280494443021,2,1,0.3516346101696187,1.0,0.5,1.0,0,0,82935.0,0.8999902334212325,-1.0,92150.0,9215.0,11.431183814911035,9.128696382935672,3.0,3541.0,3540.0,-1,-1.0
3939,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9511787068912019,0.9992067436335119,2,1,1.0,1.0,0.5,1.0,0,0,1.0,0.005076142131979695,1.0,196.0,197.0,5.2832037287379885,5.288267030694535,0.0,1000.0,1009.0,-1,-1.0
3939,friends_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9978155505474402,0.8727690390941896,2,1,0.25690440440238577,1.0,0.5,1.0,0,0,5100.0,9.026548672566372,1.0,564.0,5664.0,6.336825731146441,8.642062173462106,1.0,1985.0,1987.0,-1,-1.0
3948,friends_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,1,,,0.9529856785085173,0.9979706037884095,3,1,0.25690440440238577,1.0,0.5,1.0,0,0,270.0,0.36193029490616624,-1.0,745.0,475.0,6.61472560020376,6.16541785423142,1.0,2257.0,1759.0,-1,-1.0
3948,statuses_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,1,,,0.9247964248389628,0.9976189064098062,3,1,0.3516346101696187,1.0,0.5,1.0,0,0,792.0,8.898876404494382,1.0,88.0,880.0,4.48863636973214,6.78105762593618,3.0,3467.0,3468.0,-1,-1.0
3948,has_location,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,2,0,,,1.0,1.0,3,0,0.01999866158985743,1.0,0.5,0.3,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,16.0,1.0,0.0,-1,1.0
3960,statuses_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9224304158475788,0.9990893448362419,2,1,0.3516346101696187,1.0,0.5,1.0,0,0,1740.0,0.8996897621509824,-1.0,1933.0,193.0,7.56734567601324,5.267858159063328,3.0,1036.0,1032.0,-1,-1.0
3960,description_length,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,3,1,,,0.5054334830017573,0.2828566726195172,2,1,0.16492294307018104,1.0,0.5,1.0,0,0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.6931471805599453,12.0,1.0,1.0,-1,1.0
3963,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.952187801080518,0.67951986353006,3,1,1.0,1.0,0.5,1.0,0,0,4500.0,0.3852080123266564,1.0,11681.0,16181.0,9.365804474600255,9.691654792367785,0.0,250.0,719.0,-1,-1.0
3963,friends_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.943220510993194,0.902064397177979,3,1,0.25690440440238577,1.0,0.5,1.0,0,0,1.0,8.005764150188136e-05,-1.0,12490.0,12489.0,9.43276366396591,9.432683603119623,1.0,244.0,242.0,-1,-1.0
3963,listed_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9475045312429975,0.7113289127627249,3,1,0.9927021259898942,1.0,0.5,1.0,0,0,3123.0,8.974137931034482,1.0,347.0,3470.0,5.8522024797744745,8.152198015861787,4.0,685.0,686.0,-1,-1.0
3967,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9565950123765744,0.9911342060287751,2,1,1.0,1.0,0.5,1.0,0,0,77400.0,9.008379888268156,1.0,8591.0,85991.0,9.058586816748646,11.3620095476529,0.0,3172.0,3173.0,-1,-1.0
3967,statuses_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.7651427462027984,0.7261926279399613,2,1,0.3516346101696187,1.0,0.5,1.0,0,0,81819.0,8.999010118785746,1.0,9091.0,90910.0,9.115150184972434,11.417636284945406,3.0,3517.0,3518.0,-1,-1.0
3972,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9511835048865965,0.9972140174588607,3,1,1.0,1.0,0.5,1.0,0,0,2465.0,0.899963490324936,-1.0,2738.0,273.0,7.915348169263078,5.6131281063880705,0.0,1465.0,1459.0,-1,-1.0
3972,statuses_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9241765098193863,0.39240703126750587,3,1,0.3516346101696187,1.0,0.5,1.0,0,0,1.0,0.0014285714285714286,1.0,699.0,700.0,6.551080335043404,6.55250788703459,3.0,3101.0,3105.0,-1,-1.0
3972,geo_enabled,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,3,0,,,1.0,1.0,3,0,0.019997429269484647,1.0,0.5,0.3,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.6931471805599453,9.0,0.0,1.0,-1,1.0
3974,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,1,,,0.9512218257182353,0.9999398861682266,5,1,1.0,1.0,0.5,1.0,0,0,822.0,13.932203389830509,1.0,58.0,880.0,4.07753744390572,6.78105762593618,0.0,2601.0,3224.0,1,-1.0
3974,favourites_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,0,,,1.0,1.0,5,0,0.020488126442631267,1.0,0.5,1.0,0,0,520.0,520.0,1.0,0.0,520.0,0.0,6.255750041753367,2.0,0.0,47.0,1,1.0
3974,listed_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,1,,,0.952147718141946,0.999172174535654,5,1,0.9927021259898942,1.0,0.5,1.0,0,0,8.0,8.0,1.0,0.0,8.0,0.0,2.1972245773362196,4.0,0.0,1148.0,1,1.0
3974,description_length,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,4,1,,,0.5700723564709169,0.13157580998777296,5,1,0.16492294307018104,1.0,0.5,1.0,0,0,154.0,77.0,1.0,1.0,155.0,0.6931471805599453,5.049856007249537,12.0,1.0,65.0,1,1.0
3974,screen_name_length,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,0,,,1.0,1.0,5,0,0.019997429269484647,1.0,0.5,1.0,0,0,12.0,12.0,1.0,0.0,12.0,0.0,2.5649493574615367,13.0,0.0,4.0,1,1.0
3981,friends_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9730982131214703,0.9417218575017925,2,0,0.25690440440238577,1.0,0.5,1.0,0,0,720.0,0.345489443378119,1.0,2083.0,2803.0,7.642044402873258,7.938802248154481,1.0,829.0,1170.0,-1,-1.0
3981,favourites_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,0,,,1.0,1.0,2,0,0.020488126442631267,1.0,0.5,1.0,0,0,250.0,250.0,1.0,0.0,250.0,0.0,5.5254529391317835,2.0,0.0,21.0,1,1.0
