row_idx,column_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,signal_C1,signal_C2,signal_C3,signal_C4,signal_C5,signal_C6,signal_C7,signal_C8,signal_C9,signal_C10,signal_C11,signal_C12,signal_C13,signal_C14,signal_C15,signal_C16,signal_C17,signal_C18,signal_C19,signal_C20,signal_C21,signal_C22,signal_C23,signal_C24,signal_C25,signal_C26,signal_C27,signal_C28,signal_C29,signal_C30,signal_C31,n_applicable,cell_signal_sum,cell_signal_ratio,row_signal_sum,intent_label,predicted_intent
26817,capital-loss,0,,,0.9061570929096903,0.6732195970497517,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,0,-1,-1.0
26829,capital-loss,0,,,0.9061570929096903,0.7353406211149978,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,4,-1,-1.0
26851,capital-loss,0,,,0.9061570929096903,0.9354973392293771,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,4,-1,-1.0
26997,capital-loss,0,,,0.9061570929096903,0.7482411532691223,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,3,-1,-1.0
27233,capital-loss,0,,,0.9061570929096903,0.6232052262368379,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,6,-1,-1.0
27335,capital-loss,0,,,0.9061570929096903,0.9354973392293771,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,2,-1,-1.0
27486,capital-loss,0,,,0.9061570929096903,0.8480714251695018,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,1,-1,-1.0
27602,capital-loss,1,,,0.9276579798332312,0.0,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,3,1,-1.0
27618,capital-loss,0,,,0.9061570929096903,0.8670252839497926,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,-1,-1,-1.0
27841,capital-loss,0,,,0.9061570929096903,0.8502049747180687,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,0,-1,-1.0
27966,capital-loss,0,,,0.9061570929096903,0.8418692462492496,2,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,5,-1,-1.0
28060,capital-loss,1,,,0.9276579798332312,0.9056276455494424,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,4,1,-1.0
28085,capital-loss,0,,,0.9061570929096903,0.03920805910588998,2,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,2,-1,-1.0
28187,capital-loss,0,,,0.9061570929096903,0.6936619787709029,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,5,-1,-1.0
28264,capital-loss,0,,,0.9061570929096903,0.6631472584832621,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,3,-1,-1.0
28269,capital-loss,0,,,0.9061570929096903,0.0,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,2,-1,-1.0
28478,capital-loss,0,,,0.9061570929096903,0.7614393900114191,3,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,3,-1,-1.0
28839,capital-loss,0,,,0.9061570929096903,0.9354973392293771,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,3,-1,-1.0
29105,capital-loss,0,,,0.9061570929096903,0.6939100659277131,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,2,-1,-1.0
29182,capital-loss,0,,,0.9061570929096903,0.9354973392293771,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,2,-1,-1.0
29427,capital-loss,0,,,0.9061570929096903,0.9354973392293771,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,5,-1,-1.0
29451,capital-loss,0,,,0.9061570929096903,0.3583969950577496,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,5,-1,-1.0
29530,capital-loss,0,,,0.9061570929096903,0.7494319716218107,2,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,4,-1,-1.0
29698,capital-loss,0,,,0.9061570929096903,0.7649126102067603,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,1,-1,-1.0
29714,capital-loss,0,,,0.9061570929096903,0.7325124275273628,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,2,-1,-1.0
29804,capital-loss,0,,,0.9061570929096903,0.3776981758575745,2,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,5,-1,-1.0
29936,capital-loss,0,,,0.9061570929096903,0.9354973392293771,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,7,-1,-1.0
29990,capital-loss,0,,,0.9061570929096903,0.8418692462492496,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,3,-1,-1.0
30000,capital-loss,0,,,0.9061570929096903,0.9354973392293771,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,1,-1,-1.0
30044,capital-loss,1,,,0.9276579798332312,1.0,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,4,1,-1.0
30064,capital-loss,0,,,0.9061570929096903,0.9354973392293771,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,1,-1,-1.0
30135,capital-loss,1,,,0.9276579798332312,0.12966063647884818,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,4,1,-1.0
30136,capital-loss,0,,,0.9061570929096903,0.7681873606766535,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,3,-1,-1.0
30184,capital-loss,0,,,0.9061570929096903,0.5302717772957788,2,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,1,-1,-1.0
30233,capital-loss,0,,,0.9061570929096903,0.9354973392293771,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,2,-1,-1.0
30305,capital-loss,0,,,0.9061570929096903,0.7567257340320274,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,0,-1,-1.0
30360,capital-loss,0,,,0.9061570929096903,0.9354973392293771,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,2,-1,-1.0
30400,capital-loss,0,,,0.9061570929096903,0.6763454952255588,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,2,-1,-1.0
30462,capital-loss,0,,,0.9061570929096903,0.0,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,3,-1,-1.0
30467,capital-loss,0,,,0.9061570929096903,0.8547201609720123,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,3,-1,-1.0
30506,capital-loss,0,,,0.9061570929096903,0.7160394403151729,2,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,2,-1,-1.0
30582,capital-loss,0,,,0.9061570929096903,0.6690021153839801,3,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,2,-1,-1.0
30748,capital-loss,1,,,0.9276579798332312,0.6935131264768168,3,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,6,1,-1.0
31115,capital-loss,1,,,0.9276579798332312,0.9056276455494424,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,4,1,-1.0
31714,capital-loss,0,,,0.9061570929096903,0.20850273491309412,3,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,3,-1,-1.0
31873,capital-loss,0,,,0.9061570929096903,0.0,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,3,-1,-1.0
31904,capital-loss,0,,,0.9061570929096903,0.6147206454739328,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,1,-1,-1.0
31960,capital-loss,0,,,0.9061570929096903,0.7367795266244963,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,6,-1,-1.0
31969,capital-loss,0,,,0.9061570929096903,0.5461493553316243,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,2,-1,-1.0
32257,capital-loss,0,,,0.9061570929096903,0.8418692462492496,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,3,-1,-1.0
32933,capital-loss,0,,,0.9061570929096903,0.9354973392293771,2,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,1,-1,-1.0
32953,capital-loss,0,,,0.9061570929096903,0.8418692462492496,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,2,-1,-1.0
33000,capital-loss,0,,,0.9061570929096903,0.3451987583154529,3,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,5,-1,-1.0
33037,capital-loss,0,,,0.9061570929096903,0.7706186148133923,2,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,1,-1,-1.0
33253,capital-loss,0,,,0.9061570929096903,0.7963700616902795,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,0,-1,-1.0
33350,capital-loss,0,,,0.9061570929096903,0.9354973392293771,2,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,5,-1,-1.0
33462,capital-loss,0,,,0.9061570929096903,0.9354973392293771,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,6,-1,-1.0
33519,capital-loss,0,,,0.9061570929096903,0.05215820869137655,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,3,-1,-1.0
33564,capital-loss,0,,,0.0,0.0,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,6,-1,-1.0
33622,capital-loss,0,,,0.9061570929096903,0.873475550026855,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,1,-1,-1.0
33839,capital-loss,0,,,0.9061570929096903,0.7544433321893745,2,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,2,-1,-1.0
33875,capital-loss,0,,,0.9061570929096903,0.230483257006468,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,5,-1,-1.0
33974,capital-loss,0,,,0.9061570929096903,0.637643898763185,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,-1,-1,-1.0
34006,capital-loss,0,,,0.9061570929096903,0.9354973392293771,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,5,-1,-1.0
34117,capital-loss,0,,,0.9061570929096903,0.5760686664429211,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,4,-1,-1.0
34121,capital-loss,0,,,0.9061570929096903,0.9354973392293771,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,3,-1,-1.0
34222,capital-loss,0,,,0.9061570929096903,0.7560310899929591,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,-1,-1,-1.0
34266,capital-loss,0,,,0.9061570929096903,0.9354973392293771,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,5,-1,-1.0
34309,capital-loss,0,,,0.9061570929096903,0.5341915543733782,2,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,4,-1,-1.0
34359,capital-loss,0,,,0.9061570929096903,0.9354973392293771,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,2,-1,-1.0
34469,capital-loss,0,,,0.9061570929096903,0.8574491196969233,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,5,-1,-1.0
34530,capital-loss,0,,,0.9061570929096903,0.8375525297207542,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,2,-1,-1.0
34583,capital-loss,0,,,0.9061570929096903,0.7739429827146476,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,3,-1,-1.0
34820,capital-loss,0,,,0.9061570929096903,0.8362128590739797,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,1,-1,-1.0
34943,capital-loss,0,,,0.9061570929096903,0.30401629028497834,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,2,-1,-1.0
35271,capital-loss,0,,,0.9061570929096903,0.9354973392293771,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,6,-1,-1.0
35308,capital-loss,0,,,0.9061570929096903,0.5828662545395176,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,3,-1,-1.0
35986,capital-loss,0,,,0.9061570929096903,0.8418692462492496,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,3,-1,-1.0
36127,capital-loss,0,,,0.9061570929096903,0.7713132588524605,4,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,3,-1,-1.0
36366,capital-loss,0,,,0.9061570929096903,0.9354973392293771,3,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,6,-1,-1.0
36607,capital-loss,0,,,0.9061570929096903,0.8502049747180687,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,4,-1,-1.0
36642,capital-loss,0,,,0.9061570929096903,0.9354973392293771,3,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,4,-1,-1.0
36666,capital-loss,0,,,0.9061570929096903,0.2684405919984115,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,3,-1,-1.0
36671,capital-loss,0,,,0.9061570929096903,0.5146422864167433,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,3,-1,-1.0
36783,capital-loss,0,,,0.9061570929096903,0.9354973392293771,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,0,-1,-1.0
36882,capital-loss,0,,,0.9061570929096903,0.5580079214271466,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,2,-1,-1.0
36911,capital-loss,0,,,0.9061570929096903,0.536573191078755,2,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,3,-1,-1.0
37109,capital-loss,0,,,0.9061570929096903,0.9354973392293771,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,3,-1,-1.0
37142,capital-loss,0,,,0.9061570929096903,0.3668319583892926,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,2,-1,-1.0
37171,capital-loss,0,,,0.9061570929096903,0.9354973392293771,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,4,-1,-1.0
37247,capital-loss,0,,,0.9061570929096903,0.8566056233637689,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,1,-1,-1.0
37448,capital-loss,0,,,0.9061570929096903,0.10445498134694309,2,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-0.5,1,-1,-1.0
