item_id,dataset_source,title,search_query,marketplace,category,condition,price,currency,seller_username,seller_feedback_pct,seller_feedback_score,item_location,item_location_city,n_images,description_length,returns_accepted,return_period_days,spec_brand,spec_upc,spec_ean,spec_mpn,spec_model,spec_type,spec_style,has_detail
v1|336525796544|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|188215781980|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|287146269192|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|358456060372|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|406870236460|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|188216630040|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|377105964083|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|257428518647|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|358346915793|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|306882641314|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|227217012660|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|227307504969|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|318168466879|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|389856426120|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|267631993222|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|236671093727|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|236715658003|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|318172072395|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|227297204008|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|318172052237|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|236753991353|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|177593201619|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|377111528711|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|227254536471|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|198262936946|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|389910114344|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|137198463591|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|178059688178|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|157821042852|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|198291209215|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|366354111121|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|147260007415|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|127818113944|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|137193148553|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|147238968910|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|178061973533|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|318145263080|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|176485547148|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|306890218486|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|178059694901|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|397612910028|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|327108269746|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|157809830676|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|127806304281|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|117151038456|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|147265243764|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|366044197383|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|286884159401|588909335612,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|167969342469|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|317344562292|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|389217091657|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|358464268154|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|147260546632|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|397685418665|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|205716442865|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|127804852532|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|317317043782|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|389889935675|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|227276985103|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|366309203582|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|168318595064|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|336484530951|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|227301704421|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|188063996913|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|127516860814|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|147217355300|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|298242719144|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|227296295801|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|287264444516|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|227228331761|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|137220555896|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|397832071021|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|287264554807|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
